country,year,population,primary_energy_consumption,fossil_fuel_consumption,renewables_share_energy,energy_per_capita,fossil_fuel_per_capita
Thailand,2000,63066604.0,741.691,722.589,2.576,1.1760439804242512e-05,1.1457553668182293e-05
Thailand,2001,63649892.0,782.208,762.088,2.572,1.2289227450692296e-05,1.197312322226721e-05
Thailand,2002,64222576.0,847.941,824.037,2.819,1.320316083241507e-05,1.2830955270308684e-05
Thailand,2003,64776960.0,911.69,886.855,2.724,1.4074294316991722e-05,1.3690901826822376e-05
Thailand,2004,65311164.0,989.731,966.805,2.316,1.5154086060998698e-05,1.480305878486563e-05
Thailand,2005,65821360.0,1021.117,998.502,2.215,1.5513459460576324e-05,1.5169877984897303e-05
Thailand,2006,66319528.0,1042.998,1013.12,2.865,1.572686102349824e-05,1.5276345151310487e-05
Thailand,2007,66826752.0,1078.653,1046.645,2.967,1.6141035853425887e-05,1.566206599416952e-05
Thailand,2008,67328240.0,1078.545,1046.369,2.983,1.601920679940542e-05,1.5541309263393783e-05
Thailand,2009,67813656.0,1108.913,1074.584,3.096,1.6352355342705607e-05,1.5846129870951067e-05
Thailand,2010,68270488.0,1179.445,1145.885,2.845,1.7276059312773624e-05,1.6784485266898927e-05
Thailand,2011,68712848.0,1212.482,1169.192,3.57,1.7645637392296707e-05,1.7015624210482442e-05
Thailand,2012,69157024.0,1292.871,1242.263,3.914,1.869471711217649e-05,1.7962933164966728e-05
Thailand,2013,69578600.0,1312.864,1261.473,3.914,1.886879011650134e-05,1.8130186580356604e-05
Thailand,2014,69960944.0,1357.17,1298.019,4.358,1.9398966371865996e-05,1.8553480353266817e-05
Thailand,2015,70294408.0,1377.446,1318.1,4.308,1.9595385169187284e-05,1.8751135936730555e-05
Thailand,2016,70607032.0,1405.572,1338.951,4.74,1.9906969039571014e-05,1.8963422793355767e-05
Thailand,2017,70898208.0,1432.683,1354.329,5.469,2.0207605247229944e-05,1.9102443322685956e-05
Thailand,2018,71127808.0,1478.376,1381.293,6.567,2.0784782233131662e-05,1.941987302631342e-05
Thailand,2019,71307768.0,1479.745,1373.846,7.157,2.075152597680522e-05,1.926642830834363e-05
Thailand,2020,71475664.0,1375.758,1276.961,7.181,1.924792192206847e-05,1.7865675231782386e-05
Thailand,2021,71601104.0,1386.81,1286.554,7.229,1.9368556104944972e-05,1.7968354230962696e-05
Thailand,2022,71697024.0,1387.893,1284.408,7.456,1.9357749074773314e-05,1.7914383726722043e-05
Thailand,2023,71801280.0,1390.812,1281.734,7.843,1.937029534849518e-05,1.785113023054742e-05
Trinidad and Tobago,2010,1410297.0,233.521,233.509,0.005,0.00016558285240626618,0.00016557434356025716
Trinidad and Tobago,2011,1420021.0,230.54,230.527,0.005,0.00016234971172961527,0.0001623405569354256
Trinidad and Tobago,2012,1430379.0,225.92,225.903,0.008,0.00015794415326287646,0.00015793226830091884
Trinidad and Tobago,2013,1440731.0,228.579,228.562,0.007,0.00015865487728104692,0.00015864307771540974
Trinidad and Tobago,2014,1450663.0,228.834,228.818,0.007,0.00015774442444592575,0.00015773339500628334
Trinidad and Tobago,2015,1460180.0,221.636,221.619,0.008,0.00015178676601514883,0.0001517751236148968
Trinidad and Tobago,2016,1469334.0,195.773,195.756,0.009,0.00013323927711466555,0.00013322770724695678
Trinidad and Tobago,2017,1478616.0,207.067,207.05,0.008,0.0001400410924810769,0.00014002959524311924
Trinidad and Tobago,2018,1504707.0,194.039,194.022,0.009,0.00012895467356767795,0.0001289433756870939
Trinidad and Tobago,2019,1519960.0,195.203,195.187,0.008,0.00012842640595805152,0.00012841587936524647
Trinidad and Tobago,2020,1518142.0,169.343,169.327,0.01,0.00011154621899664194,0.00011153567979806896
Trinidad and Tobago,2021,1525671.0,173.124,173.108,0.009,0.0001134740058636495,0.00011346351867473393
Trinidad and Tobago,2022,1531043.0,173.056,173.04,0.009,0.00011303144327102505,0.00011302099287871078
Trinidad and Tobago,2023,1534938.0,163.85,163.833,0.01,0.00010674698261428148,0.00010673590724837094
Turkey,1982,45949992.0,328.681,286.79,12.745,7.153015391166989e-06,6.24135037934283e-06
Turkey,1983,47026424.0,339.712,306.172,9.873,7.22385355093128e-06,6.510637508818447e-06
Turkey,1984,48106772.0,357.704,317.94,11.116,7.4356267346310415e-06,6.609048721872256e-06
Turkey,1985,49175680.0,386.093,350.459,9.229,7.85129966682718e-06,7.126673184793784e-06
Turkey,1986,50223888.0,420.703,385.472,8.374,8.376551811361159e-06,7.675072865724771e-06
Turkey,1987,51250156.0,479.594,424.377,11.513,9.357903222772629e-06,8.280501624229202e-06
Turkey,1988,52275892.0,527.385,441.587,16.269,1.0088493564107906e-05,8.447239886408825e-06
Turkey,1989,53305236.0,517.613,464.388,10.283,9.710359410096225e-06,8.71186462808269e-06
Turkey,1990,54324140.0,561.306,492.631,12.235,1.0332533566108917e-05,9.068362610066168e-06
Turkey,1991,55321172.0,573.129,505.701,11.765,1.0360029971888521e-05,9.14118377680068e-06
Turkey,1992,56302040.0,602.786,523.877,13.091,1.0706290571354074e-05,9.304760537984057e-06
Turkey,1993,57296008.0,655.228,554.436,15.383,1.1435840346852785e-05,9.676695102388285e-06
Turkey,1994,58310244.0,634.501,543.672,14.315,1.0881467071206218e-05,9.323781941300057e-06
Turkey,1995,59305492.0,710.107,604.059,14.934,1.1973714002743625e-05,1.0185549088775792e-05
Turkey,1996,60293784.0,774.638,654.156,15.553,1.2847725729073498e-05,1.0849476622664783e-05
Turkey,1997,61277420.0,810.281,691.372,14.675,1.3223157894049716e-05,1.1282655177061958e-05
Turkey,1998,62242200.0,830.685,704.788,15.156,1.3346009620482566e-05,1.1323314407267096e-05
Turkey,1999,63185620.0,808.918,705.663,12.765,1.2802248359674242e-05,1.1168094892477118e-05
Turkey,2000,64113548.0,863.54,771.39,10.671,1.3468916117385984e-05,1.2031622395940402e-05
Turkey,2001,65072016.0,784.469,712.91,9.122,1.205539720791807e-05,1.0955707903686278e-05
Turkey,2002,65988664.0,859.186,760.021,11.542,1.3020206015990868e-05,1.1517447905900928e-05
Turkey,2003,66867324.0,909.418,806.281,11.341,1.3600334896009895e-05,1.2057922341860128e-05
Turkey,2004,67785080.0,973.841,840.378,13.705,1.4366598077335013e-05,1.2397683974113478e-05
Turkey,2005,68704712.0,996.115,882.3,11.426,1.4498496114793408e-05,1.2841913957808308e-05
Turkey,2006,69601328.0,1105.051,978.131,11.485,1.5876866602315402e-05,1.4053338177685344e-05
Turkey,2007,70468864.0,1173.72,1070.473,8.797,1.6655866625010444e-05,1.5190723097224896e-05
Turkey,2008,71320728.0,1176.681,1079.743,8.238,1.6498443481956606e-05,1.5139259374918326e-05
Turkey,2009,72225648.0,1192.738,1086.093,8.941,1.6514050521222048e-05,1.5037497482888628e-05
Turkey,2010,73195352.0,1253.167,1098.388,12.351,1.712085488706988e-05,1.5006253402538455e-05
Turkey,2011,74173856.0,1337.026,1176.488,12.007,1.802556954838643e-05,1.586122204567604e-05
Turkey,2012,75277440.0,1421.041,1241.201,12.656,1.8877382121389888e-05,1.6488352951428743e-05
Turkey,2013,76576120.0,1412.188,1218.907,13.687,1.8441623837823073e-05,1.5917586318032306e-05
Turkey,2014,78112064.0,1454.355,1309.913,9.932,1.861882692025652e-05,1.67696631342375e-05
Turkey,2015,79646176.0,1589.021,1362.281,14.269,1.9951001790719997e-05,1.710416078230799e-05
Turkey,2016,81019400.0,1669.239,1426.137,14.564,2.060295435414234e-05,1.7602413742881334e-05
Turkey,2017,82089824.0,1787.342,1553.371,13.09,2.1773003192210524e-05,1.8922820446051876e-05
Turkey,2018,82809304.0,1787.873,1526.927,14.595,2.15902430480517e-05,1.8439075396648666e-05
Turkey,2019,83481688.0,1849.167,1497.671,19.008,2.2150570314294556e-05,1.794011400440298e-05
Turkey,2020,84135432.0,1821.776,1482.043,18.648,2.1652898864297744e-05,1.7614968685250226e-05
Turkey,2021,84775408.0,1951.151,1637.03,16.099,2.30155306359599e-05,1.9310199014317924e-05
Turkey,2022,85341248.0,1972.118,1607.618,18.483,2.310861448850619e-05,1.8837526256939667e-05
Turkey,2023,85816192.0,1945.299,1581.505,18.701,2.2668204620405435e-05,1.8428981327906045e-05
Turkmenistan,1985,3246888.0,143.104,143.095,0.006,4.4074202744289305e-05,4.4071430859333616e-05
Turkmenistan,1986,3336772.0,178.107,178.099,0.005,5.337703624940512e-05,5.337463872269367e-05
Turkmenistan,1987,3430503.0,177.183,177.174,0.005,5.164927708852025e-05,5.164665356654695e-05
Turkmenistan,1988,3525116.0,178.383,178.374,0.005,5.0603441134986765e-05,5.060088802751456e-05
Turkmenistan,1989,3621309.0,183.29,183.282,0.005,5.0614294444357e-05,5.061208529843767e-05
Turkmenistan,1990,3720287.0,161.008,160.999,0.006,4.3278381479708426e-05,4.327596231150984e-05
Turkmenistan,1991,3821784.0,146.229,146.22,0.006,3.8261973989110845e-05,3.8259619067953605e-05
Turkmenistan,1992,3926374.0,137.78,137.768,0.009,3.509090066305451e-05,3.508784440809765e-05
Turkmenistan,1993,4031701.0,127.521,127.507,0.012,3.162957768941695e-05,3.162610520968693e-05
Turkmenistan,1994,4133044.0,135.595,135.583,0.009,3.2807538463176296e-05,3.280463503412981e-05
Turkmenistan,1995,4226625.0,104.27,104.258,0.011,2.4669801555614702e-05,2.4666962410907045e-05
Turkmenistan,1996,4301092.0,157.83,157.815,0.009,3.669533225515753e-05,3.669184476872385e-05
USSR,1965,230320599.0,6916.875,6670.796,3.481,3.0031508384536635e-05,2.8963088967999777e-05
USSR,1966,232995744.0,7356.216,7078.841,3.691,3.157231919223383e-05,3.0381846803175943e-05
USSR,1967,235587627.0,7730.988,7462.688,3.388,3.2815764131789484e-05,3.167690975553652e-05
USSR,1968,238033237.0,8020.227,7703.69,3.836,3.369372740160652e-05,3.236392571513028e-05
USSR,1969,240358906.0,8391.309,8040.412,4.059,3.491157926971093e-05,3.3451691613207793e-05
USSR,1970,242471242.0,8809.916,8429.683,4.175,3.6333859336605366e-05,3.476570223531911e-05
USSR,1971,244553543.0,9242.354,8854.193,4.034,3.779276262621965e-05,3.620553965967281e-05
USSR,1972,246788442.0,9712.479,9321.167,3.742,3.935548569977195e-05,3.776986849327409e-05
USSR,1973,248990998.0,10210.021,9807.643,3.543,4.100558286046952e-05,3.938954853299556e-05
USSR,1974,251231474.0,10774.621,10323.314,3.623,4.288722598506905e-05,4.1090846762296986e-05
USSR,1975,253574386.0,11306.364,10852.624,3.295,4.4587957712732075e-05,4.279858139930584e-05
USSR,1976,255947108.0,11747.266,11237.641,3.417,4.589724061269721e-05,4.3906106569487e-05
USSR,1977,258335549.0,12274.353,11694.834,3.542,4.751321700599556e-05,4.526993689126385e-05
USSR,1978,260704170.0,12805.889,12155.222,3.919,4.912038422707239e-05,4.662457834870842e-05
USSR,1979,262959843.0,13156.517,12478.68,3.866,5.0032418828299955e-05,4.745469824455288e-05
USSR,1980,265106033.0,13451.627,12697.965,4.043,5.074055406351315e-05,4.789768401837917e-05
USSR,1981,267246522.0,13738.253,12938.938,4.019,5.1406667137093746e-05,4.841573953205647e-05
USSR,1982,269504541.0,14080.254,13279.264,3.668,5.224496013223021e-05,4.927287663030509e-05
USSR,1983,271993613.0,14377.112,13527.699,3.71,5.285827060946464e-05,4.973535536659826e-05
USSR,1984,274561790.0,14920.483,13912.219,4.023,5.434289673009489e-05,5.067063046172594e-05
Ukraine,1985,50917392.0,2780.66,2597.724,1.139,5.4611202396226416e-05,5.1018402513624426e-05
Ukraine,1986,51076744.0,2792.947,2640.252,1.128,5.4681382979306594e-05,5.169186195580517e-05
Ukraine,1987,51236432.0,2852.486,2681.032,0.995,5.567300236675341e-05,5.232667255206218e-05
Ukraine,1988,51372376.0,2855.35,2615.763,1.236,5.5581427652869316e-05,5.0917695533490605e-05
Ukraine,1989,51494548.0,2732.057,2513.364,1.096,5.3055267132357385e-05,4.880835151713537e-05
Ukraine,1990,51589816.0,3194.697,2947.448,0.973,6.192495433594879e-05,5.7132361162133235e-05
Ukraine,1991,51672816.0,2994.568,2746.756,1.156,5.795248317800215e-05,5.315669267957063e-05
Ukraine,1992,51785152.0,2530.553,2297.976,0.921,4.886638162228431e-05,4.437519078827847e-05
Ukraine,1993,51778420.0,2218.278,1972.133,1.472,4.2841747585190894e-05,3.808793315825396e-05
Ukraine,1994,51487376.0,1895.852,1664.662,1.89,3.6821686154679934e-05,3.233145926877299e-05
Ukraine,1995,51061268.0,1849.755,1620.214,1.591,3.622618615738254e-05,3.173078271381745e-05
Ukraine,1996,50616104.0,1724.072,1472.747,1.48,3.406172865457997e-05,2.9096411687474012e-05
Ukraine,1997,50169352.0,1662.889,1408.353,1.753,3.314551481549931e-05,2.8071979083963453e-05
Ukraine,1998,49745868.0,1604.654,1344.613,2.901,3.225703087540859e-05,2.7029641939306397e-05
Ukraine,1999,49320116.0,1580.584,1333.733,2.68,3.2047450983286414e-05,2.7042373541862714e-05
Ukraine,2000,48879752.0,1585.457,1332.646,2.104,3.24358642408824e-05,2.72637635313698e-05
Ukraine,2001,48414536.0,1562.9,1312.779,2.265,3.228162715429102e-05,2.711538947724295e-05
Ukraine,2002,47976540.0,1553.238,1306.632,1.813,3.23749482559601e-05,2.7234811013883035e-05
Ukraine,2003,47605644.0,1591.928,1338.498,1.689,3.3439900529441425e-05,2.81163720839487e-05
Ukraine,2004,47261960.0,1585.872,1311.274,2.142,3.3554935089446146e-05,2.774480787508601e-05
Ukraine,2005,46912616.0,1605.493,1326.107,2.212,3.422305419932241e-05,2.826759863487468e-05
Ukraine,2006,46592552.0,1624.431,1341.312,2.263,3.486460668649359e-05,2.8788120470413382e-05
Ukraine,2007,46313064.0,1617.882,1337.076,1.836,3.493359886532232e-05,2.8870385254579574e-05
Ukraine,2008,46062936.0,1562.053,1286.476,2.133,3.391127738796329e-05,2.792865830350024e-05
Ukraine,2009,45863884.0,1330.558,1074.434,2.548,2.901101877895906e-05,2.3426581141710545e-05
Ukraine,2010,45683024.0,1426.915,1152.221,2.61,3.123512576575491e-05,2.5222082496114967e-05
Ukraine,2011,45516136.0,1474.744,1204.893,2.099,3.2400465628277405e-05,2.6471776954001544e-05
Ukraine,2012,45406228.0,1442.989,1174.961,2.139,3.177953914163493e-05,2.5876648463290102e-05
Ukraine,2013,45307104.0,1369.568,1110.22,3.047,3.0228548706180823e-05,2.4504324972966713e-05
Ukraine,2014,45148072.0,1208.371,950.507,2.324,2.6764620203493963e-05,2.1053102777013377e-05
Ukraine,2015,44982568.0,1003.408,757.371,1.953,2.2306596635389958e-05,1.6836988942027498e-05
Ukraine,2016,44833568.0,1049.995,816.763,2.408,2.3419840241133605e-05,1.821766672685966e-05
Ukraine,2017,44657260.0,975.331,727.248,3.029,2.1840368173058536e-05,1.6285101235499e-05
Ukraine,2018,44446952.0,1011.989,762.677,3.462,2.276846790304091e-05,1.7159264374304003e-05
Ukraine,2019,44211100.0,957.663,715.21,3.394,2.166114392087055e-05,1.617715912972082e-05
Ukraine,2020,43909664.0,918.452,680.882,4.957,2.0916853292250197e-05,1.550642701342465e-05
Ukraine,2021,43531424.0,934.717,660.588,6.17,2.147223578075461e-05,1.51749687765785e-05
Ukraine,2022,39701744.0,646.065,441.222,7.671,1.627296271921959e-05,1.11134160756263e-05
Ukraine,2023,36744636.0,616.639,431.807,8.788,1.6781741966364834e-05,1.1751565589056319e-05
United Kingdom,1965,54229568.0,2316.225,2259.641,0.589,4.271147798927699e-05,4.166806196944073e-05
United Kingdom,1966,54560504.0,2327.5,2256.721,0.576,4.265906341334384e-05,4.136180633522007e-05
United Kingdom,1967,54876360.0,2328.214,2247.72,0.62,4.242653849490017e-05,4.095971380025934e-05
United Kingdom,1968,55169252.0,2411.424,2326.104,0.456,4.37095648858897e-05,4.216305125906003e-05
United Kingdom,1969,55420524.0,2498.73,2406.459,0.385,4.508672635430152e-05,4.342180164157235e-05
United Kingdom,1970,55650160.0,2551.043,2463.821,0.526,4.584071276704326e-05,4.427338573689635e-05
United Kingdom,1971,55875904.0,2503.85,2415.708,0.398,4.4810908115240516e-05,4.323344817830598e-05
United Kingdom,1972,56057324.0,2540.698,2447.364,0.393,4.532321236026179e-05,4.365823812781359e-05
United Kingdom,1973,56166632.0,2667.083,2576.292,0.426,4.748518657839409e-05,4.586872860740519e-05
United Kingdom,1974,56233776.0,2533.179,2425.753,0.475,4.504728617192628e-05,4.3136939621483005e-05
United Kingdom,1975,56266852.0,2388.249,2290.816,0.475,4.244504384215417e-05,4.071342039892333e-05
United Kingdom,1976,56263232.0,2437.358,2321.355,0.55,4.332061833916687e-05,4.125882779005657e-05
United Kingdom,1977,56244844.0,2482.948,2357.696,0.471,4.4145344238131407e-05,4.191843789272488e-05
United Kingdom,1978,56240768.0,2497.193,2379.531,0.482,4.44018296478455e-05,4.230971739219493e-05
United Kingdom,1979,56265152.0,2614.039,2492.615,0.487,4.645928975718399e-05,4.430122218455928e-05
United Kingdom,1980,56326328.0,2381.125,2264.38,0.491,4.227374807745323e-05,4.020109388277539e-05
United Kingdom,1981,56395848.0,2315.192,2194.387,0.564,4.1052525710758e-05,3.891043539233598e-05
United Kingdom,1982,56450132.0,2285.169,2146.985,0.587,4.0481198520492384e-05,3.803330344736838e-05
United Kingdom,1983,56501616.0,2294.409,2139.325,0.585,4.060784739324978e-05,3.7863076341037746e-05
United Kingdom,1984,56568252.0,2293.416,2126.834,0.585,4.0542458338645506e-05,3.759766167071947e-05
United Kingdom,1985,56643040.0,2390.726,2205.673,0.489,4.2206880139201573e-05,3.893987681452125e-05
United Kingdom,1986,56721912.0,2457.055,2275.315,0.574,4.331756306099131e-05,4.0113510278003324e-05
United Kingdom,1987,56826320.0,2452.936,2283.817,0.505,4.316549092040449e-05,4.018942278859515e-05
United Kingdom,1988,56952648.0,2485.687,2291.183,0.581,4.3644801203975626e-05,4.0229613204288586e-05
United Kingdom,1989,57076096.0,2488.692,2271.02,0.568,4.360305231808426e-05,3.978933667782744e-05
United Kingdom,1990,57210444.0,2508.393,2304.77,0.68,4.3845018926963754e-05,4.0285826133424167e-05
United Kingdom,1991,57359452.0,2561.217,2345.415,0.61,4.465204793100185e-05,4.088977349365193e-05
United Kingdom,1992,57509240.0,2545.327,2308.487,0.742,4.425944422148511e-05,4.0141149491803404e-05
United Kingdom,1993,57647464.0,2574.725,2303.994,0.668,4.4663283019700573e-05,3.9966961946496034e-05
United Kingdom,1994,57785900.0,2543.823,2272.325,0.825,4.402151735977115e-05,3.932317399227147e-05
United Kingdom,1995,57930364.0,2552.545,2279.953,0.79,4.4062298659128054e-05,3.93567870555759e-05
United Kingdom,1996,58078584.0,2676.295,2390.419,0.644,4.608058281861693e-05,4.115835537588175e-05
United Kingdom,1997,58250192.0,2629.999,2329.802,0.825,4.515004860413164e-05,3.999646902451412e-05
United Kingdom,1998,58438320.0,2651.618,2343.126,0.988,4.537464458252735e-05,4.009571117034166e-05
United Kingdom,1999,58635204.0,2639.219,2340.038,1.108,4.5010826601711833e-05,3.9908414064697377e-05
United Kingdom,2000,58850044.0,2664.116,2392.519,1.135,4.526956683328903e-05,4.065449806630561e-05
United Kingdom,2001,59092016.0,2691.806,2408.626,1.085,4.555278669118346e-05,4.0760599536830835e-05
United Kingdom,2002,59355688.0,2630.84,2350.893,1.288,4.4323300573990484e-05,3.960686969039934e-05
United Kingdom,2003,59649800.0,2668.734,2388.923,1.237,4.47400326572763e-05,4.0049136795094026e-05
United Kingdom,2004,59995852.0,2690.652,2426.199,1.607,4.4847300443370655e-05,4.043944571368034e-05
United Kingdom,2005,60383740.0,2712.683,2436.095,1.929,4.492406399471116e-05,4.034355937542126e-05
United Kingdom,2006,60803700.0,2678.337,2415.492,2.122,4.404891478643569e-05,3.9726069301703684e-05
United Kingdom,2007,61260680.0,2604.192,2370.072,2.423,4.251000805084109e-05,3.868830708376074e-05
United Kingdom,2008,61742152.0,2558.816,2342.806,2.911,4.144358298363167e-05,3.79450006860791e-05
United Kingdom,2009,62243384.0,2429.637,2158.232,3.549,3.903446187951478e-05,3.467407877438026e-05
United Kingdom,2010,62760048.0,2481.12,2224.524,3.671,3.9533430567165915e-05,3.544490596947918e-05
United Kingdom,2011,63286360.0,2341.73,2043.888,4.921,3.700212810469744e-05,3.229586912566942e-05
United Kingdom,2012,63808728.0,2379.26,2063.913,5.468,3.728737548255154e-05,3.2345308622983367e-05
United Kingdom,2013,64302296.0,2376.717,2026.73,6.956,3.6961619535327324e-05,3.1518781226723224e-05
United Kingdom,2014,64773504.0,2246.046,1881.063,8.872,3.467538208215507e-05,2.9040624388638913e-05
United Kingdom,2015,65224368.0,2281.359,1849.654,10.955,3.4977096290147263e-05,2.83583276728722e-05
United Kingdom,2016,65655204.0,2243.545,1810.635,11.083,3.417162484180234e-05,2.7577935787085513e-05
United Kingdom,2017,66064808.0,2249.076,1778.548,12.934,3.4043480456342204e-05,2.692126192208112e-05
United Kingdom,2018,66432996.0,2246.802,1756.137,14.486,3.382057313808337e-05,2.6434710245493066e-05
United Kingdom,2019,66778660.0,2199.069,1701.406,16.168,3.2930714692388256e-05,2.5478289022271484e-05
United Kingdom,2020,67059472.0,1971.188,1451.432,19.94,2.939462452075376e-05,2.1643952102694756e-05
United Kingdom,2021,67281040.0,1990.958,1515.129,18.11,2.9591665051550927e-05,2.2519405169717945e-05
United Kingdom,2022,67508936.0,2018.845,1503.479,19.614,2.9904855854934524e-05,2.2270814637043012e-05
United Kingdom,2023,67736800.0,1930.593,1432.85,20.521,2.850139067685512e-05,2.1153198852027257e-05
United States,1965,189703280.0,14439.7,13797.927,4.369,7.611729222604903e-05,7.273425636077562e-05
United States,1966,191830976.0,15247.363,14594.848,4.171,7.948332077505563e-05,7.608181068734175e-05
United States,1967,193782432.0,15778.539,15038.979,4.542,8.142399100450964e-05,7.760754597196922e-05
United States,1968,195743424.0,16719.385,15957.852,4.331,8.541479789379794e-05,8.152433258754072e-05
United States,1969,197859328.0,17583.422,16733.182,4.599,8.886829940107752e-05,8.457110498222253e-05
United States,1970,200328336.0,18205.84,17339.508,4.401,9.088000411484475e-05,8.655544365925349e-05
United States,1971,202907920.0,18589.008,17617.41,4.614,9.161302328662184e-05,8.682465425696543e-05
United States,1972,205238384.0,19514.082,18469.301,4.526,9.508008014719118e-05,8.998950703100448e-05
United States,1973,207314768.0,20339.793,19204.703,4.355,9.81106806631354e-05,9.263547978405475e-05
United States,1974,209277968.0,19842.607,18529.32,4.903,9.48146008374852e-05,8.853927710154372e-05
United States,1975,211274544.0,19319.48,17836.91,5.007,9.144253554749122e-05,8.442526800578493e-05
United States,1976,213270032.0,20376.508,18878.027,4.553,9.554323131531204e-05,8.851701677430234e-05
United States,1977,215437408.0,20895.646,19404.641,3.549,9.699172578236739e-05,9.00708989220665e-05
United States,1978,217881440.0,21359.291,19609.375,4.328,9.803171394497852e-05,9.000020837020354e-05
United States,1979,220463104.0,21584.4,19896.016,4.291,9.790481766962694e-05,9.024646591204667e-05
United States,1980,223140016.0,20751.957,19084.836,4.419,9.299971099760071e-05,8.552852304178376e-05
United States,1981,225654000.0,20138.094,18450.318,4.337,8.924323965008377e-05,8.176375335690924e-05
United States,1982,228001424.0,19318.139,17458.037,5.257,8.472815064523456e-05,7.656985949350912e-05
United States,1983,230389968.0,19250.529,17279.002,5.685,8.355628140891967e-05,7.499893398136155e-05
United States,1984,232766288.0,20235.688,18177.648,5.334,8.69356476570181e-05,7.809398928078451e-05
United States,1985,235146176.0,20184.246,18076.279,4.766,8.583701569529245e-05,7.68725195003809e-05
United States,1986,237512784.0,20371.605,18137.031,4.898,8.577056214372023e-05,7.636233593219975e-05
United States,1987,239853168.0,21055.266,18807.977,4.215,8.778398123972246e-05,7.84145448518737e-05
United States,1988,242287808.0,22014.584,19633.744,3.665,9.086129500994124e-05,8.103479973701359e-05
United States,1989,244954096.0,22546.822,19995.797,4.302,9.204509076672064e-05,8.16307925710293e-05
United States,1990,248083728.0,22609.195,19818.102,4.724,9.113534040410744e-05,7.988473149677917e-05
United States,1991,251560192.0,22579.719,19683.504,4.724,8.975871269807268e-05,7.824570272231307e-05
United States,1992,255175328.0,22913.109,20088.693,4.261,8.979359086000666e-05,7.87250599713151e-05
United States,1993,258779760.0,23396.385,20504.277,4.57,9.041041308640212e-05,7.923446949637791e-05
United States,1994,262273584.0,23824.129,20897.713,4.254,9.083693689868516e-05,7.967906138805043e-05
United States,1995,265660560.0,24343.418,21172.914,4.762,9.16335416894401e-05,7.96991243261702e-05
United States,1996,268984352.0,25165.373,21887.312,5.018,9.355701479616183e-05,8.137020550548607e-05
United States,1997,272395424.0,25354.094,22179.703,5.114,9.307826698292847e-05,8.142465344792283e-05
United States,1998,275835008.0,25513.361,22303.105,4.696,9.249500701520817e-05,8.085668734260156e-05
United States,1999,279181568.0,25965.076,22599.785,4.583,9.300426308946012e-05,8.095013278240489e-05
United States,2000,282398560.0,26546.236,23225.385,4.027,9.400273145868733e-05,8.224328410173196e-05
United States,2001,285470496.0,25918.355,22750.32,3.421,9.079171179917661e-05,7.969412012371324e-05
United States,2002,288350240.0,26297.27,22941.4,4.016,9.11990570911264e-05,7.956088401382985e-05
United States,2003,291109824.0,26383.084,23043.092,4.18,9.062931520991885e-05,7.91560095203108e-05
United States,2004,293947872.0,26899.117,23500.695,4.101,9.150982048953224e-05,7.994851209536907e-05
United States,2005,296842656.0,26912.564,23515.395,4.219,9.066272469951219e-05,7.921838227993756e-05
United States,2006,299753088.0,26699.963,23188.213,4.679,8.90731874628761e-05,7.735771182447335e-05
United States,2007,302743392.0,27066.711,23579.912,4.373,8.940479533241142e-05,7.788745393986998e-05
United States,2008,305694912.0,26407.25,22797.396,5.004,8.63843294846857e-05,7.457564750047263e-05
United States,2009,308512032.0,25110.525,21400.898,5.799,8.139236851546848e-05,6.936811462834617e-05
United States,2010,311182848.0,25953.547,22175.387,5.84,8.34028840818373e-05,7.126159793999956e-05
United States,2011,313876608.0,25729.088,21752.76,6.897,8.197198307941444e-05,6.930353981651286e-05
United States,2012,316651328.0,25047.367,21191.723,6.886,7.910077989630285e-05,6.692447220685586e-05
United States,2013,319375168.0,25728.627,21720.932,7.134,8.05592593848749e-05,6.801071021276144e-05
United States,2014,322033952.0,25995.912,21926.422,7.263,8.072413432978645e-05,6.808729906839139e-05
United States,2015,324607776.0,25747.426,21655.984,7.469,7.931857430303826e-05,6.67143106269888e-05
United States,2016,327210208.0,25727.051,21417.207,8.284,7.862545351885843e-05,6.545396957786842e-05
United States,2017,329791232.0,25823.844,21315.105,9.08,7.830360996377248e-05,6.46321155075463e-05
United States,2018,332140032.0,26768.986,22212.854,8.963,8.059548208871131e-05,6.687797874361619e-05
United States,2019,334319680.0,26578.494,21948.141,9.313,7.950023761688214e-05,6.565016154597898e-05
United States,2020,335942016.0,24622.646,19936.998,10.52,7.329433303156697e-05,5.934654508949544e-05
United States,2021,336997632.0,25956.828,21170.129,10.502,7.702376971004948e-05,6.2819815303628e-05
United States,2022,338289856.0,26504.305,21479.43,11.293,7.834791534511753e-05,6.34941592809688e-05
United States,2023,339996576.0,26189.199,21102.203,11.656,7.702783159792762e-05,6.206592798158061e-05
Upper-middle-income countries,1965,1246756365.0,10438.515,9976.176,4.379,8.372537965747621e-06,8.001704486986918e-06
Upper-middle-income countries,1966,1276824449.0,11127.599,10616.818,4.538,8.715057899083196e-06,8.315017783623282e-06
Upper-middle-income countries,1967,1305914467.0,11425.459,10921.05,4.359,8.749010206041313e-06,8.362760560489295e-06
Upper-middle-income countries,1968,1336327932.0,11914.199,11333.741,4.797,8.915625210474162e-06,8.48125727869617e-06
Upper-middle-income countries,1969,1368462120.0,12762.082,12131.647,4.859,9.32585697001244e-06,8.865168295633935e-06
